time,open,high,low,close,tick_volume
2024-11-01 00:00:00,1.0881,1.08876,1.08776,1.08789,4988
2024-11-01 04:00:00,1.08789,1.08803,1.08698,1.08705,5701
2024-11-01 08:00:00,1.08706,1.08766,1.08562,1.08574,10936
2024-11-01 12:00:00,1.08573,1.09047,1.08513,1.08673,20946
2024-11-01 16:00:00,1.08674,1.08741,1.08331,1.08352,18201
2024-11-01 20:00:00,1.08352,1.08446,1.08309,1.08328,7358
2024-11-04 00:00:00,1.08765,1.08903,1.08689,1.08872,7612
2024-11-04 04:00:00,1.0887,1.09039,1.08837,1.08979,10436
2024-11-04 08:00:00,1.08979,1.09011,1.08861,1.08952,12414
2024-11-04 12:00:00,1.08954,1.09137,1.08924,1.09042,11932
2024-11-04 16:00:00,1.09041,1.09088,1.0879,1.08877,17719
2024-11-04 20:00:00,1.08877,1.08882,1.08728,1.0873,7539
2024-11-05 00:00:00,1.0873,1.08779,1.08715,1.08766,3341
2024-11-05 04:00:00,1.08766,1.0879,1.08733,1.08776,4207
2024-11-05 08:00:00,1.08776,1.08967,1.08759,1.08908,8386
2024-11-05 12:00:00,1.0891,1.09007,1.08885,1.08917,9134
2024-11-05 16:00:00,1.08916,1.09296,1.08882,1.09292,16728
2024-11-05 20:00:00,1.09293,1.09356,1.09232,1.09248,8136
2024-11-06 00:00:00,1.09247,1.09359,1.08205,1.08354,24400
2024-11-06 04:00:00,1.08353,1.08382,1.07177,1.07588,39298
2024-11-06 08:00:00,1.07588,1.07805,1.07017,1.07541,34498
2024-11-06 12:00:00,1.07542,1.07608,1.06814,1.07089,28934
2024-11-06 16:00:00,1.07086,1.07443,1.06973,1.07263,28432
2024-11-06 20:00:00,1.07262,1.07571,1.07247,1.07256,14002
2024-11-07 00:00:00,1.07255,1.07363,1.07117,1.07166,7441
2024-11-07 04:00:00,1.07167,1.07468,1.07164,1.07451,7807
2024-11-07 08:00:00,1.07451,1.07707,1.07401,1.07453,17429
2024-11-07 12:00:00,1.07452,1.07938,1.07452,1.07913,18977
2024-11-07 16:00:00,1.07914,1.08237,1.07801,1.08038,22289
2024-11-07 20:00:00,1.08042,1.08086,1.0766,1.08025,22359
2024-11-08 00:00:00,1.08026,1.08041,1.07781,1.07858,6430
2024-11-08 04:00:00,1.07858,1.07888,1.07755,1.07808,8119
2024-11-08 08:00:00,1.07808,1.07882,1.076,1.0778,18839
2024-11-08 12:00:00,1.07781,1.07964,1.07434,1.07519,17177
2024-11-08 16:00:00,1.0752,1.07647,1.06858,1.07081,22683
2024-11-08 20:00:00,1.07082,1.07204,1.06988,1.07167,9694
2024-11-11 00:00:00,1.07059,1.07268,1.07059,1.07194,7940
2024-11-11 04:00:00,1.07193,1.07261,1.07068,1.07166,7660
2024-11-11 08:00:00,1.07164,1.07213,1.0667,1.06805,16388
2024-11-11 12:00:00,1.06805,1.06875,1.06356,1.06472,16022
2024-11-11 16:00:00,1.06472,1.06567,1.06276,1.06482,14879
2024-11-11 20:00:00,1.0648,1.06569,1.06449,1.0649,8345
2024-11-12 00:00:00,1.06489,1.06621,1.06449,1.06472,6584
2024-11-12 04:00:00,1.06472,1.0651,1.06369,1.06388,9671
2024-11-12 08:00:00,1.06388,1.06388,1.06155,1.06249,16719
2024-11-12 12:00:00,1.0625,1.06287,1.06053,1.06221,17849
2024-11-12 16:00:00,1.06219,1.0625,1.05941,1.06059,22489
2024-11-12 20:00:00,1.06059,1.06257,1.06055,1.06196,10284
2024-11-13 00:00:00,1.06199,1.06283,1.06099,1.0627,6982
2024-11-13 04:00:00,1.06271,1.06286,1.06084,1.06121,6663
2024-11-13 08:00:00,1.06121,1.06289,1.05923,1.0626,13107
2024-11-13 12:00:00,1.0626,1.06531,1.0609,1.06355,20184
2024-11-13 16:00:00,1.06355,1.0637,1.05546,1.05679,33930
2024-11-13 20:00:00,1.05683,1.0575,1.05554,1.05611,11461
2024-11-14 00:00:00,1.0561,1.05676,1.055,1.0555,6244
2024-11-14 04:00:00,1.05549,1.05568,1.0533,1.05461,8453
2024-11-14 08:00:00,1.05461,1.05572,1.05167,1.05194,16223
2024-11-14 12:00:00,1.05193,1.05442,1.04953,1.05295,25332
2024-11-14 16:00:00,1.05293,1.05816,1.05287,1.05583,26729
2024-11-14 20:00:00,1.05584,1.05597,1.0511,1.05288,17522
2024-11-15 00:00:00,1.05288,1.05405,1.05226,1.05308,6981
2024-11-15 04:00:00,1.05308,1.05451,1.05307,1.05392,9136
2024-11-15 08:00:00,1.05391,1.0579,1.05326,1.05613,15083
2024-11-15 12:00:00,1.05612,1.0592,1.05529,1.05576,20308
2024-11-15 16:00:00,1.05576,1.05623,1.05222,1.05477,29941
2024-11-15 20:00:00,1.0548,1.05537,1.05153,1.05376,12632
2024-11-18 00:00:00,1.05289,1.05496,1.0527,1.0541,8678
2024-11-18 04:00:00,1.0541,1.05455,1.05292,1.05372,8674
2024-11-18 08:00:00,1.05371,1.05702,1.05353,1.05653,15963
2024-11-18 12:00:00,1.05651,1.05677,1.05316,1.05669,15818
2024-11-18 16:00:00,1.05667,1.05916,1.05596,1.059,18976
2024-11-18 20:00:00,1.05897,1.06062,1.05863,1.05968,8889
2024-11-19 00:00:00,1.05968,1.05979,1.05862,1.05922,6855
2024-11-19 04:00:00,1.05922,1.05998,1.05817,1.05826,8559
2024-11-19 08:00:00,1.05827,1.05953,1.05222,1.05485,24660
2024-11-19 12:00:00,1.05486,1.05962,1.05425,1.05758,21572
2024-11-19 16:00:00,1.05761,1.06001,1.05645,1.05793,26353
2024-11-19 20:00:00,1.05792,1.05969,1.05699,1.0592,11459
2024-11-20 00:00:00,1.05917,1.06089,1.05859,1.05991,5230
2024-11-20 04:00:00,1.05994,1.06026,1.05856,1.05861,5452
2024-11-20 08:00:00,1.05861,1.05947,1.05521,1.05545,15786
2024-11-20 12:00:00,1.05546,1.0567,1.05411,1.05557,15479
2024-11-20 16:00:00,1.05556,1.05558,1.05057,1.05311,20334
2024-11-20 20:00:00,1.0531,1.05433,1.05245,1.05424,10902
2024-11-21 00:00:00,1.05421,1.05487,1.05361,1.05447,4687
2024-11-21 04:00:00,1.05448,1.05539,1.05447,1.05456,7744
2024-11-21 08:00:00,1.05456,1.05535,1.05128,1.05159,19903
2024-11-21 12:00:00,1.05162,1.05382,1.05128,1.0532,16951
2024-11-21 16:00:00,1.05321,1.05437,1.04612,1.04866,29205
2024-11-21 20:00:00,1.04864,1.04884,1.04707,1.04731,10032
2024-11-22 00:00:00,1.04726,1.04767,1.04654,1.04706,6212
2024-11-22 04:00:00,1.04706,1.04774,1.04605,1.04636,7662
2024-11-22 08:00:00,1.04635,1.0497,1.03309,1.04009,29372
2024-11-22 12:00:00,1.04009,1.04364,1.03839,1.04284,26219
2024-11-22 16:00:00,1.04285,1.04338,1.03911,1.04181,28491
2024-11-22 20:00:00,1.04178,1.04245,1.04071,1.0413,12170
