time,open,high,low,close,tick_volume
2025-01-02 00:00:00,0.90584,0.90612,0.90521,0.90525,56
2025-01-02 00:15:00,0.90525,0.90645,0.90525,0.90592,85
2025-01-02 00:30:00,0.90592,0.9064,0.90576,0.90604,273
2025-01-02 00:45:00,0.90594,0.90605,0.90533,0.9059,260
2025-01-02 01:00:00,0.9059,0.90744,0.9058,0.90712,251
2025-01-02 01:15:00,0.90712,0.90736,0.90712,0.90735,195
2025-01-02 01:30:00,0.90736,0.90766,0.90735,0.9076,174
2025-01-02 01:45:00,0.90759,0.9078,0.90748,0.90767,247
2025-01-02 02:00:00,0.90769,0.90779,0.90751,0.90767,273
2025-01-02 02:15:00,0.90764,0.90771,0.90728,0.90729,201
2025-01-02 02:30:00,0.9073,0.90739,0.90692,0.90701,211
2025-01-02 02:45:00,0.90701,0.90701,0.9065,0.90681,264
2025-01-02 03:00:00,0.9068,0.90738,0.90679,0.90717,440
2025-01-02 03:15:00,0.90715,0.90734,0.90684,0.90695,348
2025-01-02 03:30:00,0.90695,0.90717,0.90644,0.90647,289
2025-01-02 03:45:00,0.90647,0.90649,0.90597,0.90603,254
2025-01-02 04:00:00,0.90603,0.90603,0.90571,0.90582,206
2025-01-02 04:15:00,0.90582,0.90585,0.90542,0.9055,159
2025-01-02 04:30:00,0.9055,0.90563,0.90541,0.90545,174
2025-01-02 04:45:00,0.90545,0.90548,0.90509,0.90511,163
2025-01-02 05:00:00,0.9051,0.90516,0.90482,0.90493,202
2025-01-02 05:15:00,0.90491,0.90505,0.90477,0.90481,150
2025-01-02 05:30:00,0.90481,0.90484,0.90461,0.90472,164
2025-01-02 05:45:00,0.90472,0.9049,0.90465,0.90466,122
2025-01-02 06:00:00,0.90465,0.90466,0.90425,0.90428,149
2025-01-02 06:15:00,0.90428,0.90448,0.90422,0.90441,163
2025-01-02 06:30:00,0.90442,0.90475,0.90442,0.90475,151
2025-01-02 06:45:00,0.90475,0.90475,0.90437,0.90445,140
2025-01-02 07:00:00,0.90445,0.90458,0.90434,0.90457,159
2025-01-02 07:15:00,0.90457,0.90479,0.90455,0.90472,145
2025-01-02 07:30:00,0.90472,0.90503,0.90466,0.90501,177
2025-01-02 07:45:00,0.90501,0.90511,0.90492,0.90496,183
2025-01-02 08:00:00,0.90495,0.90515,0.90495,0.905,258
2025-01-02 08:15:00,0.905,0.90508,0.90483,0.90488,236
2025-01-02 08:30:00,0.90488,0.905,0.9047,0.90483,248
2025-01-02 08:45:00,0.90483,0.90494,0.90472,0.90476,207
2025-01-02 09:00:00,0.9048,0.90482,0.90441,0.90448,373
2025-01-02 09:15:00,0.90448,0.90462,0.90434,0.90442,256
2025-01-02 09:30:00,0.90443,0.90463,0.90428,0.90428,276
2025-01-02 09:45:00,0.90428,0.90474,0.90389,0.90467,321
2025-01-02 10:00:00,0.90468,0.90504,0.9044,0.90503,577
2025-01-02 10:15:00,0.90503,0.90555,0.90496,0.90545,462
2025-01-02 10:30:00,0.90545,0.90585,0.90502,0.9053,514
2025-01-02 10:45:00,0.9053,0.90542,0.90488,0.9049,447
2025-01-02 11:00:00,0.90489,0.90517,0.90456,0.90463,472
2025-01-02 11:15:00,0.90463,0.90464,0.90386,0.90413,400
2025-01-02 11:30:00,0.90413,0.90473,0.90402,0.9047,390
2025-01-02 11:45:00,0.9047,0.90486,0.90443,0.90475,391
2025-01-02 12:00:00,0.90476,0.90481,0.90448,0.90455,320
2025-01-02 12:15:00,0.90456,0.90489,0.90445,0.90486,375
2025-01-02 12:30:00,0.90486,0.90576,0.90484,0.90567,503
2025-01-02 12:45:00,0.90567,0.90739,0.90565,0.90726,699
2025-01-02 13:00:00,0.90726,0.90737,0.90627,0.90653,617
