time,open,high,low,close,tick_volume
2025-01-02 00:00:00,0.90584,0.90645,0.90521,0.9059,674
2025-01-02 01:00:00,0.9059,0.9078,0.9058,0.90767,867
2025-01-02 02:00:00,0.90769,0.90779,0.9065,0.90681,949
2025-01-02 03:00:00,0.9068,0.90738,0.90597,0.90603,1331
2025-01-02 04:00:00,0.90603,0.90603,0.90509,0.90511,702
2025-01-02 05:00:00,0.9051,0.90516,0.90461,0.90466,638
2025-01-02 06:00:00,0.90465,0.90475,0.90422,0.90445,603
2025-01-02 07:00:00,0.90445,0.90511,0.90434,0.90496,664
2025-01-02 08:00:00,0.90495,0.90515,0.9047,0.90476,949
2025-01-02 09:00:00,0.9048,0.90482,0.90389,0.90467,1226
2025-01-02 10:00:00,0.90468,0.90585,0.9044,0.9049,2000
2025-01-02 11:00:00,0.90489,0.90517,0.90386,0.90475,1653
2025-01-02 12:00:00,0.90476,0.90739,0.90445,0.90726,1897
2025-01-02 13:00:00,0.90726,0.90797,0.90627,0.90775,1895
2025-01-02 14:00:00,0.90774,0.90823,0.90715,0.90811,1668
2025-01-02 15:00:00,0.9081,0.90895,0.90761,0.90867,2570
2025-01-02 16:00:00,0.90866,0.90955,0.90779,0.90936,2528
2025-01-02 17:00:00,0.90942,0.91081,0.90914,0.9107,2893
2025-01-02 18:00:00,0.91071,0.91367,0.91069,0.91238,3283
2025-01-02 19:00:00,0.91239,0.913,0.91183,0.91238,2133
2025-01-02 20:00:00,0.91235,0.91247,0.91205,0.91225,1457
2025-01-02 21:00:00,0.91225,0.91348,0.91219,0.91337,1290
2025-01-02 22:00:00,0.91337,0.91338,0.91253,0.91271,1097
2025-01-02 23:00:00,0.91268,0.91273,0.91212,0.91214,689
2025-01-03 00:00:00,0.91097,0.91215,0.91072,0.91187,399
2025-01-03 01:00:00,0.91188,0.91242,0.91175,0.91203,397
2025-01-03 02:00:00,0.91203,0.9122,0.91142,0.91149,733
2025-01-03 03:00:00,0.9115,0.91193,0.91143,0.9115,744
2025-01-03 04:00:00,0.91151,0.91153,0.91086,0.91105,798
2025-01-03 05:00:00,0.91105,0.91215,0.91098,0.91198,789
2025-01-03 06:00:00,0.91198,0.91241,0.91177,0.91181,627
2025-01-03 07:00:00,0.9118,0.91183,0.91113,0.9114,942
2025-01-03 08:00:00,0.9114,0.91162,0.91068,0.91078,679
2025-01-03 09:00:00,0.91074,0.91117,0.90986,0.91018,1777
2025-01-03 10:00:00,0.91016,0.91092,0.90995,0.91041,1686
2025-01-03 11:00:00,0.91039,0.91039,0.90857,0.90913,1681
2025-01-03 12:00:00,0.90913,0.90982,0.90892,0.9098,1358
2025-01-03 13:00:00,0.90978,0.90979,0.90879,0.90927,1314
2025-01-03 14:00:00,0.90927,0.90938,0.90869,0.90912,1384
2025-01-03 15:00:00,0.90911,0.90953,0.9088,0.9093,1532
2025-01-03 16:00:00,0.90931,0.90982,0.90798,0.90817,1881
2025-01-03 17:00:00,0.90889,0.91073,0.90851,0.9106,2928
2025-01-03 18:00:00,0.9106,0.9106,0.90926,0.90963,1621
2025-01-03 19:00:00,0.90962,0.90962,0.90854,0.9092,1577
2025-01-03 20:00:00,0.9092,0.90976,0.90895,0.90943,1129
2025-01-03 21:00:00,0.90943,0.90957,0.90853,0.90903,980
2025-01-03 22:00:00,0.90907,0.90923,0.9086,0.90884,1081
2025-01-03 23:00:00,0.90887,0.90899,0.90777,0.90818,659
2025-01-06 00:00:00,0.90907,0.90913,0.90796,0.90872,366
2025-01-06 01:00:00,0.90871,0.90937,0.90846,0.90932,638
2025-01-06 02:00:00,0.90935,0.91044,0.90934,0.90976,1315
2025-01-06 03:00:00,0.90975,0.91001,0.90921,0.90982,1153
2025-01-06 04:00:00,0.90982,0.90988,0.90949,0.90952,912
2025-01-06 05:00:00,0.90952,0.90966,0.90924,0.90934,763
2025-01-06 06:00:00,0.90933,0.90944,0.90915,0.90926,533
2025-01-06 07:00:00,0.90926,0.90964,0.90908,0.90955,667
2025-01-06 08:00:00,0.90955,0.90991,0.90941,0.90966,746
2025-01-06 09:00:00,0.9096,0.90982,0.90795,0.90809,1237
2025-01-06 10:00:00,0.90809,0.90816,0.90606,0.90618,2244
2025-01-06 11:00:00,0.90618,0.90658,0.90534,0.90595,2191
2025-01-06 12:00:00,0.90594,0.90656,0.90565,0.90652,1452
2025-01-06 13:00:00,0.90655,0.90668,0.90116,0.90175,3639
2025-01-06 14:00:00,0.90181,0.90295,0.90115,0.90176,2645
