symbol,direction,setup_type,kill_zone,exit_reason,hour_utc,day_of_week,week_of_month,month,is_monday,is_friday,is_gbpusd_sell,is_usdjpy_buy,is_eurusd,direction_aligned,outcome_binary,outcome_pips
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,4,2,12,0,1,0,1,0,1,1,2.7999999999991587
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,7,4,2,12,0,1,0,1,0,1,0,-7.200000000000273
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,9,4,2,12,0,1,0,1,0,1,1,26.599999999999117
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,4,2,12,0,1,0,0,0,0,0,-6.60000000000025
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,TP_HIT,16,0,3,12,1,0,0,1,0,1,1,13.44000000000051
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,17,0,3,12,1,0,0,1,0,1,1,11.659999999999968
USDJPY,BUY,CHOCH,LONDON_CLOSE,SL_HIT,15,1,3,12,0,0,0,1,0,1,0,-53.23520000000315
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,3,3,12,0,0,0,1,0,1,0,-9.400000000002253
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,3,12,0,0,0,1,0,1,1,26.099999999999568
USDJPY,BUY,CHOCH,NY_OPEN,GIVEBACK_GUARD,13,1,5,12,0,0,0,1,0,1,1,61.40000000000043
USDJPY,BUY,CHOCH,NY_OPEN,GIVEBACK_GUARD,13,3,1,1,0,0,0,1,0,1,1,51.99999999999818
USDJPY,BUY,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,17,4,1,1,0,1,0,1,0,1,1,32.69999999999982
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,16,0,1,1,1,0,0,0,0,0,0,-148.2906000000014
USDJPY,SELL,CHOCH,NY_OPEN,SL_HIT,13,4,2,1,0,1,0,0,0,0,0,-64.3874000000011
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,4,2,1,0,1,0,1,0,1,0,-14.800000000002456
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,7,0,2,1,1,0,0,0,0,0,1,1.760000000001014
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,0,2,1,1,0,0,1,0,1,1,22.49999999999943
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,1,2,1,0,0,0,0,0,0,1,43.10000000000116
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,3,1,0,0,0,0,0,0,1,39.699999999999136
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,9,0,3,1,1,0,0,1,0,1,0,-84.93959999999845
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,1,3,1,0,0,0,1,0,1,0,-23.400000000000887
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,6,3,4,1,0,0,0,1,0,1,0,-58.354600000001255
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,7,4,4,1,0,1,0,0,0,0,1,90.90000000000202
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,NY_OPEN,GIVEBACK_GUARD,13,0,4,1,1,0,0,1,0,1,1,16.200000000000614
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,8,3,5,1,0,0,0,0,0,0,1,13.220000000000027
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,4,5,1,0,1,0,1,0,1,1,39.09999999999911
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,7,4,5,1,0,1,0,1,0,1,1,68.90000000000214
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,TRAILED_SL,6,2,1,2,0,0,0,0,0,0,1,4.880000000001132
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,3,1,2,0,0,0,0,0,0,1,6.940000000000168
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,3,1,2,0,0,0,0,0,0,1,34.099999999997976
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,4,1,2,0,1,0,0,0,0,1,35.09999999999991
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,15,2,2,2,0,0,0,1,0,1,0,-122.22229999999854
USDJPY,BUY,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,1,3,2,0,0,0,1,0,1,1,3.899999999998727
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,16,0,4,2,1,0,0,0,0,0,0,-69.67320000000257
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,2,4,2,0,0,0,1,0,1,1,59.699999999998
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,2,1,3,0,0,0,0,0,0,1,29.800000000000185
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,17,2,1,3,0,0,0,1,0,1,1,27.700000000001523
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,3,1,3,0,0,0,1,0,1,1,20.239999999998872
USDJPY,BUY,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,4,1,3,0,1,0,1,0,1,1,38.30000000000098
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,1,2,3,0,0,0,1,0,1,1,41.29999999999825
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,1,2,3,0,0,0,0,0,0,1,31.39999999999929
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,2,2,3,0,0,0,0,0,0,1,58.70000000000175
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,8,0,3,3,1,0,0,0,0,0,1,12.620000000000571
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,SL_HIT,6,1,3,3,0,0,0,0,0,0,0,-32.27249999999913
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,SL_HIT,15,1,3,3,0,0,0,0,0,0,0,-8.29999999999984
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,8,2,3,3,0,0,0,0,0,0,1,10.900000000000889
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,4,3,3,0,1,0,1,0,1,1,5.800000000000978
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,9,4,3,3,0,1,0,0,0,0,1,27.89999999999964
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,0,4,3,1,0,0,0,0,0,1,3.300000000001546
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,0,4,3,1,0,0,0,0,0,0,-9.000000000000341
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,0,4,3,1,0,0,0,0,0,0,-9.10000000000082
USDJPY,BUY,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,0,4,3,1,0,0,1,0,1,1,53.49999999999966
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,TRAILED_SL,15,1,4,3,0,0,0,0,0,0,1,9.90000000000066
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,2,4,3,0,0,0,1,0,1,0,-6.499999999999773
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,8,3,4,3,0,0,0,1,0,1,1,46.19999999999891
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,15,3,4,3,0,0,0,1,0,1,0,-8.500000000000796
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,16,3,4,3,0,0,0,1,0,1,1,7.560000000001423
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,8,1,1,4,0,0,0,1,0,1,0,-58.30420000000345
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,3,1,4,0,0,0,0,0,0,0,-5.300000000002569
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,15,4,1,4,0,1,0,0,0,0,0,-150.80779999999834
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,0,1,4,1,0,0,0,0,0,0,-46.09689999999773
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,1,2,4,0,0,0,1,0,1,1,36.65899999999965
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,4,2,4,0,1,0,0,0,0,0,-82.65499999999975
USDJPY,BUY,CHOCH,NY_OPEN,SL_HIT,13,2,3,4,0,0,0,1,0,1,0,-90.1063999999991
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,6,3,3,4,0,0,0,1,0,1,0,-121.02019999999813
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,TRAILED_SL,7,0,3,4,1,0,0,0,0,0,1,6.400000000001569
USDJPY,BUY,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,0,3,4,1,0,0,1,0,1,1,26.49999999999864
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,2,4,4,0,0,0,0,0,0,0,-56.53579999999749
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,3,4,4,0,0,0,0,0,0,1,3.8000000000010914
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,7,4,4,4,0,1,0,1,0,1,1,9.199999999998454
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,15,1,5,4,0,0,0,0,0,0,0,-73.14920000000029
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,3,1,5,0,0,0,1,0,1,0,-8.800000000002228
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,3,1,5,0,0,0,0,0,0,0,-42.37899999999684
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,4,1,5,0,1,0,0,0,0,1,47.800000000000864
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,17,0,1,5,1,0,0,0,0,0,0,-44.699799999997936
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,1,1,5,0,0,0,0,0,0,0,-18.500000000000227
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,3,5,0,0,0,1,0,1,1,8.899999999999864
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,3,3,5,0,0,0,1,0,1,0,-34.35960000000193
USDJPY,BUY,CHOCH,NY_OPEN,GIVEBACK_GUARD,13,4,3,5,0,1,0,1,0,1,1,5.580000000001064
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,17,4,3,5,0,1,0,0,0,0,0,-30.836600000000654
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,3,4,5,0,0,0,0,0,0,0,-6.100000000000705
USDJPY,BUY,CHOCH,NY_OPEN,GIVEBACK_GUARD,13,3,4,5,0,0,0,1,0,1,1,62.60000000000048
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,4,4,5,0,1,0,1,0,1,1,15.100000000001046
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,0,4,5,1,0,0,0,0,0,0,-7.30000000000075
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,7,0,4,5,1,0,0,0,0,0,0,-2.1000000000015007
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,9,0,4,5,1,0,0,0,0,0,0,-9.000000000000341
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,17,0,4,5,1,0,0,0,0,0,1,45.90264000000048
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,1,4,5,0,0,0,0,0,0,1,6.539999999999964
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,1,4,5,0,0,0,1,0,1,1,32.500000000001705
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,7,1,4,5,0,0,0,1,0,1,1,47.39999999999896
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,8,1,4,5,0,0,0,1,0,1,1,70.90000000000032
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,1,4,5,0,0,0,0,0,0,1,23.30000000000041
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,2,4,5,0,0,0,1,0,1,1,83.9999999999975
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,3,5,5,0,0,0,0,0,0,0,-3.0000000000001137
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,16,3,5,5,0,0,0,0,0,0,1,5.360000000000014
USDJPY,SELL,FVG_ENTRY,NY_OPEN,TRAILED_SL,13,0,1,6,1,0,0,0,0,0,1,3.8400000000001455
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,9,1,1,6,0,0,0,0,0,0,1,39.90000000000009
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,1,6,0,0,0,1,0,1,1,29.700000000002547
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,4,1,6,0,1,0,1,0,1,1,31.900000000001683
USDJPY,BUY,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,0,2,6,1,0,0,1,0,1,1,49.10000000000139
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,2,2,6,0,0,0,0,0,0,1,46.80000000000177
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,4,2,6,0,1,0,0,0,0,1,19.700000000000276
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,0,3,6,1,0,0,1,0,1,0,-5.200000000002092
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,15,0,3,6,1,0,0,0,0,0,1,2.7200000000010505
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,1,3,6,0,0,0,0,0,0,0,-9.799999999998477
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,1,3,6,0,0,0,1,0,1,1,34.70000000000084
USDJPY,SELL,CHOCH,LONDON_CLOSE,TRAILED_SL,17,0,4,6,1,0,0,0,0,0,1,26.72000000000025
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,2,4,6,0,0,0,1,0,1,0,-10.000000000002274
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,8,3,4,6,0,0,0,1,0,1,0,-53.71119999999792
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,15,3,4,6,0,0,0,0,0,0,0,-38.64849999999933
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,4,4,6,0,1,0,0,0,0,1,38.400000000001455
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,7,1,1,7,0,0,0,1,0,1,0,-3.999999999999204
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,1,1,7,0,0,0,0,0,0,0,-36.627999999998906
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,15,2,1,7,0,0,0,0,0,0,0,-86.44759999999962
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,1,7,0,0,0,1,0,1,1,81.19999999999834
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,1,2,7,0,0,0,1,0,1,1,47.99999999999898
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,15,1,2,7,0,0,0,1,0,1,1,7.319999999999709
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,2,2,7,0,0,0,1,0,1,0,-5.100000000001614
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,15,2,2,7,0,0,0,1,0,1,0,-31.951000000000818
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,8,3,2,7,0,0,0,1,0,1,1,38.700000000000045
USDJPY,BUY,CHOCH,LONDON_CLOSE,SL_HIT,16,2,3,7,0,0,0,1,0,1,0,-16.0000000000025
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,15,3,3,7,0,0,0,1,0,1,0,-4.699999999999704
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,17,4,3,7,0,1,0,1,0,1,1,24.799999999999045
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,15,0,3,7,1,0,0,0,0,0,1,3.300000000001546
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,SL_HIT,15,0,3,7,1,0,0,0,0,0,0,-5.400000000000205
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,17,3,4,7,0,0,0,0,0,0,0,-17.500000000001137
USDJPY,SELL,CHOCH,LONDON_OPEN,SL_HIT,8,4,4,7,0,1,0,0,0,0,0,-85.39659999999856
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,4,4,7,0,1,0,1,0,1,1,18.10000000000116
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,15,0,4,7,1,0,0,0,0,0,0,-69.08679999999947
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,1,1,8,0,0,0,0,0,0,1,24.70000000000141
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,8,3,1,8,0,0,0,0,0,0,1,22.02000000000055
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,17,3,1,8,0,0,0,0,0,0,1,18.799999999998818
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,4,2,8,0,1,0,1,0,1,1,39.49999999999818
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,4,2,8,0,1,0,1,0,1,0,-7.600000000002183
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,4,2,8,0,1,0,0,0,0,1,26.000000000001933
USDJPY,BUY,CHOCH,LONDON_CLOSE,SL_HIT,15,0,2,8,1,0,0,1,0,1,0,-9.799999999998477
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,1,2,8,0,0,0,0,0,0,1,35.3999999999985
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,15,4,3,8,0,1,0,0,0,0,0,-55.82659999999749
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,17,1,3,8,0,0,0,0,0,0,1,43.50000000000023
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,0,4,8,1,0,0,1,0,1,0,-8.40000000000316
USDJPY,SELL,CHOCH,NY_OPEN,GIVEBACK_GUARD,13,1,4,8,0,0,0,0,0,0,1,44.89999999999839
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,17,2,4,8,0,0,0,0,0,0,1,26.50000000000148
USDJPY,SELL,CHOCH,LONDON_OPEN,SL_HIT,6,0,1,9,1,0,0,0,0,0,0,-6.800000000001205
USDJPY,SELL,CHOCH,LONDON_OPEN,SL_HIT,6,0,1,9,1,0,0,0,0,0,0,-78.17320000000336
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,TP_HIT,6,1,1,9,0,0,0,1,0,1,1,6.880000000001019
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,16,1,1,9,0,0,0,0,0,0,1,32.399999999998386
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,9,2,1,9,0,0,0,0,0,0,1,40.29999999999916
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,8,3,1,9,0,0,0,1,0,1,1,47.500000000002274
USDJPY,SELL,CHOCH,LONDON_OPEN,SL_HIT,6,2,2,9,0,0,0,0,0,0,0,-54.81220000000064
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,2,9,0,0,0,0,0,0,1,49.49999999999761
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,1,3,9,0,0,0,0,0,0,1,33.799999999999386
USDJPY,BUY,CHOCH,NY_OPEN,SL_HIT,13,1,3,9,0,0,0,1,0,1,0,-65.23599999999874
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,4,3,9,0,1,0,0,0,0,0,-10.699999999999932
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,4,3,9,0,1,0,1,0,1,0,-8.00000000000125
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,0,4,9,1,0,0,0,0,0,1,17.900000000000205
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,1,4,9,0,0,0,1,0,1,1,23.69999999999948
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,16,0,5,9,1,0,0,1,0,1,0,-7.900000000000773
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,GIVEBACK_GUARD,15,2,1,10,0,0,0,0,0,0,1,13.799999999999956
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,TP_HIT,17,4,1,10,0,1,0,1,0,1,1,91.04912000000184
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,TRAILED_SL,8,0,1,10,1,0,0,1,0,1,1,5.279999999999632
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,0,1,10,1,0,0,0,0,0,1,7.299999999997908
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,9,2,2,10,0,0,0,1,0,1,1,33.13440000000014
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,2,2,10,0,0,0,1,0,1,1,13.900000000001
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,8,0,2,10,1,0,0,0,0,0,1,2.0999999999986585
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,LONDON_OPEN,GIVEBACK_GUARD,9,1,2,10,0,0,0,1,0,1,1,19.900000000001228
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,16,1,2,10,0,0,0,0,0,0,1,11.199999999999475
USDJPY,SELL,CHOCH,LONDON_OPEN,SL_HIT,8,0,3,10,1,0,0,0,0,0,0,-96.6384000000005
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,TRAILED_SL,7,2,4,10,0,0,0,1,0,1,1,8.850000000000477
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,7,3,4,10,0,0,0,1,0,1,0,-4.800000000003024
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,17,3,4,10,0,0,0,1,0,1,0,-6.000000000000227
USDJPY,BUY,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,4,4,10,0,1,0,1,0,1,0,-3.6000000000001364
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,SL_HIT,16,4,4,10,0,1,0,0,0,0,0,-34.900899999999524
USDJPY,BUY,CHOCH,LONDON_CLOSE,SL_HIT,15,0,4,10,1,0,0,1,0,1,0,-90.51100000000076
USDJPY,SELL,CHOCH,LONDON_OPEN,SL_HIT,6,3,5,10,0,0,0,0,0,0,0,-83.82500000000164
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,7,4,5,10,0,1,0,1,0,1,0,-0.5000000000023874
USDJPY,SELL,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,6,0,1,11,1,0,0,0,0,0,1,26.800000000000068
USDJPY,BUY,CHOCH,LONDON_OPEN,GIVEBACK_GUARD,8,2,1,11,0,0,0,1,0,1,1,55.6999999999988
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,TRAILED_SL,15,3,1,11,0,0,0,0,0,0,1,5.360000000000582
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,TRAILED_SL,16,3,1,11,0,0,0,0,0,0,1,2.3999999999995225
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,TP_HIT,16,4,1,11,0,1,0,0,0,0,1,14.87999999999886
USDJPY,SELL,CHOCH,LONDON_CLOSE,GIVEBACK_GUARD,15,0,2,11,1,0,0,0,0,0,1,30.400000000000205
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,TRAILED_SL,16,1,2,11,0,0,0,0,0,0,1,4.880000000001132
USDJPY,SELL,CHOCH,LONDON_CLOSE,SL_HIT,15,4,2,11,0,1,0,0,0,0,0,-121.0505999999981
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,6,1,3,11,0,0,0,0,0,0,0,-5.799999999999272
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,SL_HIT,8,1,3,11,0,0,0,0,0,0,0,-8.899999999999864
USDJPY,SELL,FVG_ENTRY,LONDON_OPEN,GIVEBACK_GUARD,6,2,3,11,0,0,0,0,0,0,1,9.320000000000732
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,LONDON_CLOSE,GIVEBACK_GUARD,15,3,3,11,0,0,0,0,0,0,1,11.599999999998545
USDJPY,BUY,FVG_ENTRY,LONDON_CLOSE,SL_HIT,15,0,4,11,1,0,0,1,0,1,0,-4.500000000001592
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,7,1,4,11,0,0,0,1,0,1,0,-59.00859999999852
USDJPY,SELL,FVG_ENTRY,LONDON_CLOSE,TRAILED_SL,15,1,4,11,0,0,0,0,0,0,1,10.499999999999543
USDJPY,BUY,FVG_ENTRY,NY_OPEN,GIVEBACK_GUARD,13,3,4,11,0,0,0,1,0,1,1,5.740000000000691
USDJPY,BUY,CHOCH,LONDON_OPEN,SL_HIT,7,4,4,11,0,1,0,1,0,1,0,-51.816400000001295
