symbol,direction,setup_type,entry_price,sl_price,tp_price,confidence,entry_time,exit_time,exit_price,exit_reason,pnl_pips,rr_achieved,killzone,htf_bias,sniper_passed,sniper_skip_reason,partial_taken,trail_count,be_applied,peak_r
GBPUSD,SELL,LIQUIDITY_SWEEP_REVERSAL,1.21937,1.22198,1.20746,0.950,2025-01-15 09:00,2025-01-15 09:45,1.22198,SL_HIT,-26.10,-1.00,LONDON_OPEN,SELL,True,,False,0,False,0.00
GBPUSD,SELL,CHOCH,1.22280,1.21930,1.21173,0.820,2025-01-16 06:00,2025-01-16 15:30,1.21930,TRAILED_SL,40.58,1.83,LONDON_OPEN,BUY,True,,True,2,True,2.12
GBPUSD,SELL,CHOCH,1.25569,1.25538,1.24562,0.920,2025-02-14 06:35,2025-02-14 07:55,1.25537,GIVEBACK_GUARD,4.94,1.62,LONDON_OPEN,BUY,True,,True,0,True,2.46
GBPUSD,BUY,CHOCH,1.26141,1.25930,1.27334,1.000,2025-02-18 09:00,2025-02-18 12:30,1.25930,SL_HIT,-21.10,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPUSD,SELL,CHOCH,1.26460,1.27030,1.25036,0.920,2025-02-26 06:00,2025-02-26 18:10,1.27030,SL_HIT,-56.96,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
